job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
3985,Data Analyst,Startup,E-commerce,Australia,Onsite,Mid,9,PhD,0,0,1,0,0,194439,11,2023,Medium,2
3986,Data Scientist,Enterprise,E-commerce,Germany,Onsite,Senior,14,Master,1,0,1,0,0,136993,1,2026,Low,9
3987,Machine Learning Engineer,Medium,Finance,Australia,Remote,Senior,9,Master,0,0,0,0,1,179380,1,2021,Low,6
3988,Business Analyst,Enterprise,Healthcare,UK,Hybrid,Mid,5,Master,0,1,0,1,1,159022,7,2023,Low,1
3989,Business Analyst,Enterprise,Finance,Canada,Remote,Senior,12,PhD,1,0,0,1,1,157389,7,2026,Low,2
3990,Data Analyst,Startup,Education,USA,Hybrid,Senior,2,PhD,0,1,0,0,1,181068,9,2023,Medium,2
3991,Business Analyst,MNC,E-commerce,USA,Remote,Mid,4,Bachelor,0,1,1,1,1,165256,5,2021,Medium,6
3992,Business Analyst,Enterprise,Education,India,Remote,Senior,7,Bachelor,1,0,1,0,0,50104,2,2023,Medium,6
3993,Data Scientist,Medium,Healthcare,Singapore,Onsite,Entry,2,PhD,1,1,1,0,0,80695,12,2020,Medium,6
3994,AI Engineer,Startup,Education,USA,Onsite,Entry,8,Bachelor,1,1,1,1,0,78625,8,2025,Medium,1
3995,Data Analyst,Enterprise,Education,UK,Onsite,Mid,14,Master,0,0,1,1,0,66027,3,2022,High,6
3996,Data Scientist,Enterprise,Healthcare,USA,Onsite,Entry,8,Bachelor,1,0,1,0,0,146299,5,2020,Low,8
3997,AI Engineer,Medium,Finance,India,Hybrid,Entry,12,Bachelor,1,0,1,1,1,118245,6,2026,Medium,4
3998,Data Scientist,Enterprise,Finance,USA,Remote,Mid,6,PhD,1,0,0,1,0,152647,3,2026,Medium,8
3999,Data Engineer,Enterprise,E-commerce,Canada,Remote,Senior,7,PhD,0,0,1,0,1,51633,6,2020,High,3
4000,Data Scientist,Enterprise,E-commerce,Australia,Hybrid,Entry,8,Master,1,1,0,0,1,123764,5,2022,High,6
4001,Business Analyst,Enterprise,Healthcare,Germany,Hybrid,Senior,0,Bachelor,0,0,1,0,0,80008,11,2025,Low,9
4002,AI Engineer,Medium,Healthcare,Germany,Remote,Mid,14,PhD,1,1,1,1,1,71052,7,2020,High,1
4003,Data Analyst,Enterprise,Technology,Australia,Onsite,Entry,6,PhD,0,0,1,1,0,187799,10,2023,Low,4
4004,Data Analyst,Enterprise,Technology,Germany,Onsite,Mid,9,PhD,0,1,1,0,1,190880,2,2024,High,2
4005,AI Engineer,Enterprise,Retail,Canada,Onsite,Senior,2,Master,1,1,0,1,0,162359,8,2024,High,8
4006,Business Analyst,Startup,E-commerce,UK,Hybrid,Mid,5,Master,0,0,0,1,0,132798,6,2020,High,5
4007,Machine Learning Engineer,Medium,Education,India,Remote,Entry,8,Bachelor,1,1,0,1,1,118870,1,2024,Medium,5
4008,Data Scientist,Startup,Retail,Canada,Hybrid,Mid,11,Master,0,0,1,0,0,147901,11,2025,High,4
4009,Business Analyst,Startup,Retail,India,Remote,Mid,14,Bachelor,0,1,0,0,0,111198,11,2020,Medium,6
4010,Data Engineer,Medium,Finance,UK,Onsite,Mid,9,Bachelor,0,1,0,1,1,149043,2,2022,Low,8
4011,AI Engineer,Startup,Education,Canada,Onsite,Senior,10,Bachelor,0,1,1,0,0,170013,3,2025,High,3
4012,Data Scientist,Startup,Finance,USA,Onsite,Senior,7,PhD,0,0,0,1,0,64429,3,2026,Medium,5
4013,Data Analyst,Startup,Technology,Singapore,Remote,Senior,1,PhD,0,0,1,0,1,171533,10,2025,Low,9
4014,Machine Learning Engineer,Medium,Retail,UK,Onsite,Senior,3,PhD,1,1,0,1,0,79881,3,2021,Low,6
4015,Data Engineer,Enterprise,Technology,Germany,Remote,Entry,13,Master,1,0,0,0,0,180165,11,2020,Medium,4
4016,Data Analyst,MNC,Education,Canada,Hybrid,Senior,10,PhD,1,1,1,1,0,111486,5,2021,Low,9
4017,AI Engineer,MNC,Education,UK,Onsite,Senior,4,Bachelor,0,0,0,0,0,57971,9,2023,Medium,3
4018,Data Scientist,Medium,E-commerce,UK,Hybrid,Entry,12,Master,0,1,1,1,0,106397,6,2022,High,1
4019,AI Engineer,MNC,Healthcare,Canada,Hybrid,Senior,9,Master,1,0,0,1,0,142675,9,2024,Low,9
4020,Data Scientist,Medium,Finance,Germany,Remote,Mid,5,PhD,0,0,0,0,1,115888,3,2025,Medium,4
4021,Business Analyst,Medium,E-commerce,Australia,Hybrid,Senior,12,PhD,1,0,1,1,1,105030,9,2020,Medium,3
4022,Machine Learning Engineer,MNC,E-commerce,Germany,Remote,Entry,6,PhD,1,1,0,0,1,152587,4,2020,Low,5
4023,Business Analyst,Startup,Finance,UK,Remote,Mid,10,PhD,1,1,1,1,1,185758,7,2023,Medium,2
4024,Business Analyst,Enterprise,Finance,India,Hybrid,Entry,3,Master,0,1,1,1,1,132149,1,2022,High,4
4025,AI Engineer,MNC,Education,Australia,Remote,Mid,3,Master,1,0,0,1,1,181392,10,2021,High,1
4026,Machine Learning Engineer,MNC,Education,Australia,Remote,Mid,4,Bachelor,0,1,1,0,1,199989,3,2022,Medium,2
4027,Data Scientist,MNC,Retail,UK,Remote,Mid,8,Master,1,0,0,1,0,162071,4,2023,Medium,8
4028,Data Scientist,MNC,Technology,Canada,Hybrid,Entry,8,Master,0,0,0,1,0,154966,12,2021,Low,8
4029,Data Engineer,Medium,Education,Canada,Remote,Mid,13,PhD,0,0,1,0,0,108967,8,2021,High,9
4030,Data Analyst,Medium,E-commerce,Canada,Onsite,Mid,0,Bachelor,1,0,1,1,1,144031,1,2020,High,3
4031,Data Engineer,Enterprise,Retail,Germany,Hybrid,Mid,12,Master,0,1,1,0,1,140304,7,2020,Medium,3
4032,Data Engineer,Enterprise,Retail,USA,Hybrid,Mid,4,PhD,0,0,0,0,1,130617,4,2026,Medium,7
4033,Data Scientist,MNC,E-commerce,Canada,Remote,Mid,4,PhD,1,0,0,1,0,188059,11,2022,Medium,3
4034,AI Engineer,MNC,Education,Canada,Hybrid,Senior,6,Bachelor,1,1,1,1,0,50808,3,2021,Medium,8
4035,Business Analyst,MNC,E-commerce,Australia,Onsite,Entry,7,Master,1,1,0,1,1,133753,8,2020,Low,2
4036,Business Analyst,Enterprise,Healthcare,India,Hybrid,Mid,2,Master,0,1,1,1,1,54514,5,2021,Medium,5
4037,Business Analyst,MNC,Education,India,Hybrid,Mid,0,Master,1,1,1,0,1,162033,6,2026,Medium,4
4038,Machine Learning Engineer,Startup,Technology,UK,Hybrid,Mid,1,Master,0,0,0,1,1,95476,2,2021,High,4
4039,Data Scientist,Enterprise,E-commerce,UK,Remote,Mid,5,Bachelor,1,0,0,1,0,85131,1,2024,Medium,2
4040,AI Engineer,Startup,Education,UK,Onsite,Mid,10,PhD,1,1,1,0,0,150730,12,2026,High,1
4041,Machine Learning Engineer,MNC,Finance,Canada,Onsite,Senior,13,PhD,1,0,0,0,0,61049,7,2020,Medium,5
4042,Data Analyst,Medium,Healthcare,India,Onsite,Senior,5,Bachelor,1,1,0,0,1,149198,8,2026,Low,3
4043,AI Engineer,Startup,Technology,UK,Hybrid,Mid,10,Master,0,1,0,1,0,196512,3,2026,High,3
4044,Data Engineer,Enterprise,Education,India,Onsite,Mid,12,PhD,0,1,1,1,1,118510,6,2020,Medium,4
4045,AI Engineer,Startup,Finance,Canada,Remote,Mid,4,Master,0,1,1,1,1,145093,12,2020,Medium,5
4046,AI Engineer,Enterprise,Education,Australia,Hybrid,Entry,10,PhD,1,1,1,1,1,103892,1,2025,Medium,8
4047,Business Analyst,MNC,Finance,Canada,Remote,Entry,4,Master,0,1,0,0,0,52247,4,2026,Medium,5
4048,AI Engineer,Startup,Technology,UK,Hybrid,Senior,8,Bachelor,0,1,0,1,1,65631,12,2024,High,8
4049,Data Engineer,Medium,Healthcare,Canada,Remote,Senior,10,Master,0,0,1,0,1,110930,2,2023,Medium,2
4050,Data Engineer,Startup,Finance,Canada,Hybrid,Entry,14,Master,0,1,0,1,1,149449,1,2024,Medium,4
4051,Data Scientist,Medium,Retail,India,Remote,Mid,6,Bachelor,0,0,0,1,1,86067,12,2025,Medium,8
4052,AI Engineer,Enterprise,Technology,USA,Onsite,Senior,5,Bachelor,1,1,1,1,1,104816,3,2023,High,2
4053,Business Analyst,MNC,Technology,Germany,Hybrid,Mid,14,Master,0,1,0,0,1,118881,11,2022,Low,1
4054,AI Engineer,MNC,E-commerce,UK,Hybrid,Mid,10,Master,0,0,0,0,0,191659,2,2020,Low,7
4055,Data Analyst,Medium,Healthcare,Singapore,Remote,Senior,6,Master,1,0,0,1,1,62962,5,2023,Medium,1
4056,Data Analyst,Enterprise,Retail,USA,Remote,Entry,2,PhD,0,1,1,1,0,144071,9,2021,Medium,8
4057,Business Analyst,MNC,Retail,Australia,Remote,Entry,12,Master,1,0,1,0,0,130417,8,2025,Low,7
4058,Data Scientist,Enterprise,E-commerce,Singapore,Hybrid,Entry,6,PhD,0,0,1,0,1,185332,12,2026,Low,4
4059,Data Scientist,Medium,Finance,UK,Remote,Mid,2,PhD,0,0,0,1,1,190768,2,2023,Low,4
4060,Data Engineer,Medium,Finance,USA,Onsite,Mid,7,PhD,0,1,0,1,0,125748,7,2025,Low,8
4061,Data Engineer,Startup,Retail,Canada,Remote,Mid,9,Bachelor,1,0,0,1,0,147387,11,2023,High,4
4062,Machine Learning Engineer,MNC,Healthcare,UK,Remote,Entry,9,Bachelor,0,0,0,1,0,180081,12,2021,Medium,9
4063,Business Analyst,MNC,Finance,USA,Remote,Mid,8,PhD,1,1,0,1,1,122280,3,2022,Low,4
4064,AI Engineer,Startup,Technology,Germany,Onsite,Senior,2,PhD,1,1,0,1,1,173183,6,2025,High,6
4065,Business Analyst,Medium,Education,Canada,Remote,Mid,6,PhD,0,1,0,1,0,82839,12,2020,High,7
4066,Machine Learning Engineer,Medium,E-commerce,UK,Remote,Senior,7,Bachelor,0,1,0,1,0,72149,9,2024,High,7
4067,Data Engineer,Medium,Healthcare,Australia,Hybrid,Entry,2,Bachelor,0,1,0,1,1,126375,3,2025,Low,5
4068,Business Analyst,Medium,Finance,Australia,Hybrid,Mid,5,Bachelor,1,1,0,0,0,81443,10,2025,High,7
4069,Business Analyst,Enterprise,Education,UK,Remote,Mid,12,PhD,0,1,0,0,1,186450,10,2025,Medium,8
4070,Data Engineer,MNC,Retail,USA,Hybrid,Entry,13,PhD,1,0,0,0,1,92856,2,2025,Medium,4
4071,Machine Learning Engineer,MNC,E-commerce,UK,Remote,Mid,6,Master,1,0,0,1,1,86536,2,2022,High,4
4072,Data Engineer,Medium,Finance,Singapore,Remote,Senior,3,Master,0,0,1,0,1,60322,5,2024,Low,2
4073,Data Scientist,Medium,Retail,Canada,Onsite,Entry,5,Bachelor,1,0,1,0,0,51664,6,2024,Low,2
4074,AI Engineer,Medium,Finance,India,Remote,Senior,6,Bachelor,1,1,1,0,0,139858,4,2022,Low,8
4075,Data Engineer,MNC,E-commerce,Australia,Hybrid,Entry,11,Master,0,0,1,0,0,129872,6,2023,Medium,9
4076,Machine Learning Engineer,MNC,Technology,USA,Hybrid,Senior,6,Bachelor,0,1,0,1,1,93374,4,2022,High,9
4077,Data Analyst,Medium,Technology,Germany,Hybrid,Senior,10,PhD,1,1,1,0,1,179028,12,2024,Medium,3
4078,Data Scientist,Enterprise,Education,UK,Hybrid,Senior,0,Master,0,0,1,0,0,74219,5,2022,Medium,1
4079,Data Analyst,Startup,Retail,Canada,Remote,Mid,1,PhD,1,0,1,1,0,188223,7,2021,High,2
4080,Data Engineer,Startup,Technology,UK,Onsite,Mid,10,Master,1,1,0,0,0,93076,6,2025,Low,8
4081,Data Scientist,Startup,E-commerce,Germany,Onsite,Mid,10,Master,1,0,1,1,1,116130,2,2026,Low,3
4082,AI Engineer,MNC,Retail,Canada,Remote,Mid,0,Bachelor,1,1,0,1,0,55004,9,2023,Medium,2
4083,Data Engineer,MNC,Finance,Germany,Hybrid,Mid,8,PhD,1,1,1,0,1,82733,10,2023,Low,4
4084,AI Engineer,Startup,Healthcare,Canada,Onsite,Senior,11,PhD,0,1,0,0,1,114711,5,2024,Low,5
4085,Business Analyst,Startup,Finance,India,Onsite,Mid,6,PhD,0,1,1,1,1,114075,9,2025,Medium,2
4086,Data Analyst,Enterprise,E-commerce,Australia,Remote,Senior,10,PhD,1,1,0,1,1,87148,5,2025,High,3
4087,Data Scientist,MNC,Education,Canada,Hybrid,Entry,6,Bachelor,0,1,1,0,1,93969,3,2023,Low,6
4088,AI Engineer,MNC,Retail,Germany,Onsite,Senior,2,PhD,0,0,0,1,0,196209,7,2025,Medium,1
4089,Machine Learning Engineer,Startup,Finance,USA,Remote,Mid,4,Bachelor,0,0,1,1,1,103696,12,2024,High,2
4090,AI Engineer,Enterprise,Retail,Australia,Onsite,Entry,1,Master,0,1,1,1,1,59417,8,2025,Low,7
4091,Machine Learning Engineer,Enterprise,Technology,Singapore,Onsite,Mid,4,PhD,1,0,1,1,0,196453,12,2021,Low,2
4092,Data Engineer,Startup,Healthcare,India,Hybrid,Entry,7,Bachelor,1,1,0,0,1,196100,5,2024,High,5
4093,Data Scientist,Startup,E-commerce,UK,Hybrid,Senior,12,Master,0,1,0,0,0,147780,9,2021,Low,4
4094,AI Engineer,MNC,Finance,India,Onsite,Entry,9,PhD,1,1,0,0,1,88146,3,2025,High,1
4095,AI Engineer,Startup,Healthcare,India,Hybrid,Mid,2,PhD,1,0,0,1,0,184829,8,2026,High,5
4096,Data Scientist,Medium,E-commerce,UK,Onsite,Entry,3,Bachelor,1,0,1,0,0,77000,11,2021,High,4
4097,AI Engineer,Enterprise,E-commerce,Canada,Onsite,Senior,7,Master,1,0,0,0,1,169308,2,2023,Medium,8
4098,Machine Learning Engineer,Startup,Education,India,Onsite,Entry,14,Master,1,0,1,0,1,78221,10,2023,Medium,2
4099,AI Engineer,Medium,Technology,Australia,Remote,Senior,1,Master,0,1,0,0,1,182010,1,2024,Medium,5
4100,Data Analyst,Enterprise,Education,India,Hybrid,Entry,0,Master,1,1,1,1,0,83108,7,2024,High,9
4101,Data Engineer,Medium,Education,USA,Hybrid,Senior,2,PhD,1,1,0,0,0,152778,10,2023,Low,9
4102,Business Analyst,Medium,Retail,Australia,Onsite,Senior,1,Master,1,0,0,1,0,60023,12,2026,High,3
4103,Machine Learning Engineer,Startup,Retail,USA,Hybrid,Senior,9,Bachelor,0,0,0,1,1,188628,5,2024,Medium,4
4104,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,13,Bachelor,0,0,1,0,1,197010,12,2022,High,1
4105,Data Engineer,Medium,Technology,Germany,Hybrid,Mid,14,PhD,1,0,1,1,0,160908,7,2024,High,2
4106,Data Scientist,MNC,E-commerce,UK,Hybrid,Senior,1,Bachelor,1,1,1,1,1,165593,3,2022,High,6
4107,Machine Learning Engineer,Enterprise,Technology,Australia,Onsite,Mid,3,PhD,0,1,1,0,0,120144,3,2026,High,9
4108,Business Analyst,MNC,Technology,Australia,Hybrid,Senior,12,Master,1,0,0,0,1,56473,1,2024,High,6
4109,Data Engineer,Startup,Healthcare,Canada,Onsite,Entry,12,PhD,0,0,1,1,1,191291,3,2026,High,1
4110,Business Analyst,MNC,Retail,Canada,Remote,Entry,5,Master,1,0,1,0,1,185195,1,2022,High,5
4111,Data Scientist,Enterprise,Technology,Germany,Onsite,Mid,9,Bachelor,1,1,0,1,1,88746,4,2021,High,4
4112,Data Scientist,Medium,Technology,Canada,Hybrid,Entry,9,PhD,1,0,0,0,0,122310,10,2026,Low,6
4113,Machine Learning Engineer,Medium,Technology,Singapore,Remote,Senior,4,Master,1,0,1,1,1,185562,5,2026,Medium,4
4114,AI Engineer,Enterprise,Finance,Singapore,Remote,Entry,3,PhD,0,0,1,0,1,194084,10,2020,Low,8
4115,Data Scientist,Medium,Technology,Canada,Onsite,Mid,7,Master,1,0,0,0,0,58484,9,2024,High,8
4116,Data Engineer,MNC,Technology,Singapore,Remote,Entry,10,PhD,0,0,0,1,1,90597,1,2025,Medium,7
4117,AI Engineer,Medium,E-commerce,USA,Onsite,Mid,4,PhD,0,1,1,0,0,158470,8,2024,Medium,2
4118,Data Analyst,Medium,Education,Singapore,Hybrid,Senior,1,PhD,0,1,1,0,1,94675,4,2021,Low,8
4119,Business Analyst,MNC,Finance,Canada,Onsite,Senior,3,PhD,0,0,1,0,0,149972,4,2023,Medium,2
4120,AI Engineer,MNC,Technology,Canada,Remote,Entry,6,Master,0,0,0,0,0,199758,1,2023,High,1
4121,Business Analyst,MNC,Education,Singapore,Onsite,Entry,3,Master,1,0,0,0,0,184351,12,2026,Medium,9
4122,AI Engineer,Startup,Technology,Germany,Onsite,Entry,14,PhD,0,0,1,1,0,189666,8,2023,Low,5
4123,Data Analyst,MNC,Healthcare,Germany,Hybrid,Senior,5,PhD,0,0,0,1,1,83806,5,2021,Low,6
4124,Data Scientist,MNC,Healthcare,India,Onsite,Entry,1,Bachelor,1,1,0,0,1,134274,3,2025,Low,1
4125,Data Analyst,Startup,Education,Canada,Hybrid,Senior,8,Master,0,0,1,1,0,55272,5,2026,Low,1
4126,Data Scientist,Medium,Finance,Canada,Remote,Mid,3,Master,0,0,0,0,0,95259,7,2020,High,8
4127,Data Scientist,MNC,E-commerce,Australia,Remote,Entry,12,Master,1,0,0,1,0,159929,9,2023,Low,5
4128,Business Analyst,Enterprise,Finance,Canada,Onsite,Entry,0,Master,0,0,1,0,1,130967,11,2023,High,2
4129,Data Engineer,MNC,Finance,USA,Onsite,Mid,13,Bachelor,0,1,1,0,0,74244,9,2026,Medium,7
4130,Data Analyst,MNC,Healthcare,Singapore,Remote,Mid,2,PhD,1,1,1,0,1,78738,7,2024,Low,1
4131,AI Engineer,Startup,Healthcare,Australia,Remote,Mid,12,PhD,0,0,0,1,0,118779,9,2021,Medium,4
4132,Data Analyst,Enterprise,E-commerce,Canada,Remote,Mid,13,PhD,0,0,0,1,1,181877,12,2026,High,1
4133,Business Analyst,Medium,Technology,USA,Onsite,Senior,6,Bachelor,1,0,0,1,1,104317,9,2021,Low,8
4134,Data Scientist,Medium,E-commerce,India,Remote,Entry,13,Bachelor,1,0,1,0,0,136118,12,2022,Low,5
4135,Business Analyst,Enterprise,Technology,Australia,Onsite,Senior,13,PhD,0,0,1,0,0,167563,3,2024,Low,2
4136,Machine Learning Engineer,MNC,Education,Singapore,Remote,Senior,9,Bachelor,1,0,0,0,0,61295,5,2022,High,4
4137,Machine Learning Engineer,Startup,Education,Singapore,Remote,Mid,8,Bachelor,0,0,0,0,1,117028,2,2022,Low,2
4138,AI Engineer,Enterprise,Retail,UK,Onsite,Entry,5,Bachelor,0,1,1,1,0,57457,10,2020,Low,8
4139,Business Analyst,Enterprise,Healthcare,Canada,Hybrid,Senior,13,Bachelor,1,1,1,0,0,153745,5,2023,Low,6
4140,AI Engineer,Medium,Retail,Australia,Onsite,Senior,13,PhD,0,0,1,1,0,128964,7,2021,Medium,9
4141,AI Engineer,Startup,Retail,Singapore,Hybrid,Mid,12,Bachelor,1,1,1,0,0,140932,5,2022,High,6
4142,Machine Learning Engineer,Enterprise,Healthcare,Germany,Onsite,Entry,13,PhD,1,0,0,1,0,171480,8,2025,Low,2
4143,AI Engineer,Startup,Retail,Australia,Hybrid,Entry,3,Master,1,0,1,0,0,93678,10,2024,High,3
4144,Machine Learning Engineer,MNC,Finance,Germany,Hybrid,Entry,1,Bachelor,1,0,0,0,1,178375,2,2021,High,2
4145,Data Scientist,Medium,Technology,Canada,Hybrid,Senior,8,Master,1,0,0,0,1,75161,6,2023,Low,3
4146,Business Analyst,MNC,E-commerce,USA,Onsite,Mid,11,Master,0,0,1,1,0,144616,10,2021,Low,3
4147,AI Engineer,Startup,Healthcare,Germany,Onsite,Entry,13,Bachelor,0,0,0,0,1,174800,6,2020,Low,9
4148,Machine Learning Engineer,MNC,Finance,Australia,Onsite,Senior,7,PhD,0,0,1,0,1,141060,4,2023,Medium,8
4149,Data Analyst,Medium,Education,Australia,Hybrid,Senior,6,PhD,1,0,1,0,1,53541,1,2026,High,5
4150,AI Engineer,Startup,E-commerce,Singapore,Hybrid,Entry,1,PhD,1,0,1,0,0,84492,6,2023,High,7
4151,Data Engineer,Enterprise,E-commerce,Germany,Onsite,Mid,1,Bachelor,1,0,0,0,0,195314,9,2021,Low,4
4152,Data Scientist,MNC,E-commerce,India,Onsite,Mid,7,Bachelor,1,1,1,0,0,151611,12,2025,Medium,8
4153,Data Scientist,Medium,Retail,Singapore,Remote,Entry,8,PhD,1,0,0,1,0,50594,1,2024,Medium,5
4154,Data Analyst,Enterprise,Retail,India,Remote,Senior,8,PhD,0,1,0,1,0,94826,6,2022,Low,3
4155,Machine Learning Engineer,Medium,Retail,India,Remote,Mid,7,Master,1,0,1,1,1,89145,12,2025,Medium,1
4156,AI Engineer,Startup,Retail,Germany,Remote,Senior,0,Master,1,0,0,0,1,71019,4,2022,Medium,3
4157,Machine Learning Engineer,Startup,Finance,Germany,Remote,Senior,4,Bachelor,1,0,1,0,0,179161,9,2025,Low,3
4158,Data Scientist,MNC,Retail,Australia,Onsite,Mid,6,PhD,0,0,1,1,0,164053,9,2026,Medium,5
4159,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Senior,9,PhD,0,0,0,0,1,148133,7,2022,High,5
4160,Data Scientist,Medium,E-commerce,Canada,Hybrid,Senior,5,Bachelor,0,1,0,1,0,81389,1,2021,High,7
4161,Machine Learning Engineer,Medium,Finance,USA,Onsite,Entry,10,PhD,1,1,0,1,0,158012,3,2024,High,3
4162,Data Analyst,Startup,Education,Germany,Onsite,Mid,11,Bachelor,1,0,1,1,1,178707,1,2021,Medium,8
4163,Business Analyst,MNC,Retail,Singapore,Onsite,Senior,0,Master,1,1,1,1,0,175117,5,2025,Low,2
4164,Data Analyst,Medium,Education,Singapore,Remote,Mid,9,PhD,0,0,1,0,1,116921,7,2022,Low,9
4165,Data Analyst,Medium,E-commerce,Canada,Remote,Mid,14,PhD,1,1,0,1,0,131071,5,2022,High,2
4166,Business Analyst,Enterprise,Finance,Canada,Remote,Senior,5,Bachelor,1,0,1,0,1,114663,3,2025,Medium,6
4167,Business Analyst,Medium,E-commerce,India,Onsite,Mid,3,Bachelor,0,1,0,1,0,147479,5,2022,Medium,8
4168,AI Engineer,MNC,Education,India,Onsite,Entry,2,Bachelor,0,1,0,1,0,58465,9,2024,High,2
4169,AI Engineer,Enterprise,Finance,Singapore,Hybrid,Entry,3,Bachelor,0,1,1,0,0,152920,3,2025,Low,1
4170,Data Analyst,Enterprise,Technology,Singapore,Onsite,Senior,7,Master,0,1,1,0,1,69907,10,2020,Medium,6
4171,Data Analyst,Enterprise,Finance,India,Remote,Mid,10,Bachelor,0,0,1,0,0,74065,6,2022,High,5
4172,Data Scientist,Startup,Retail,UK,Hybrid,Senior,5,PhD,0,0,0,0,0,142954,2,2022,Low,4
4173,Data Scientist,Enterprise,Education,Canada,Onsite,Mid,8,PhD,0,0,0,1,0,188641,4,2024,Medium,8
4174,AI Engineer,Medium,E-commerce,India,Hybrid,Senior,4,PhD,0,0,1,0,0,126449,7,2021,High,6
4175,Data Engineer,Startup,E-commerce,India,Hybrid,Senior,10,PhD,1,0,0,0,1,132357,9,2025,Medium,5
4176,Data Engineer,Startup,E-commerce,Germany,Onsite,Mid,8,Master,0,1,0,0,0,157530,4,2023,Medium,5
4177,AI Engineer,Startup,Healthcare,Singapore,Remote,Entry,3,Master,1,0,1,1,0,51473,10,2023,Low,7
4178,Data Scientist,Startup,Healthcare,Australia,Remote,Senior,13,Master,0,0,1,0,0,160878,3,2024,Low,8
4179,Data Scientist,Startup,Retail,India,Hybrid,Entry,14,Bachelor,1,1,0,1,0,157435,7,2020,Medium,2
4180,Data Engineer,Startup,Technology,Germany,Onsite,Mid,11,PhD,1,0,1,0,0,50344,2,2025,Low,8
4181,Machine Learning Engineer,Startup,Healthcare,USA,Onsite,Senior,3,PhD,1,0,0,0,0,57401,4,2021,High,4
4182,Machine Learning Engineer,Enterprise,Finance,India,Remote,Mid,5,Master,1,0,1,0,0,50146,5,2026,Low,7
4183,Data Scientist,MNC,Education,Australia,Onsite,Entry,13,Bachelor,0,1,1,1,0,93295,3,2022,High,1
4184,Machine Learning Engineer,Medium,Retail,Germany,Onsite,Mid,12,Master,0,0,1,1,1,144627,5,2021,High,5
4185,Business Analyst,Medium,Technology,Australia,Hybrid,Senior,9,PhD,1,1,1,0,1,152029,2,2020,Medium,1
4186,AI Engineer,Enterprise,Finance,India,Onsite,Entry,10,PhD,1,1,0,0,1,180426,8,2025,Low,6
4187,AI Engineer,Enterprise,E-commerce,USA,Onsite,Senior,6,Master,0,1,1,0,0,81404,5,2022,Low,8
4188,Data Scientist,Startup,Healthcare,India,Onsite,Entry,13,PhD,0,1,1,1,0,74832,8,2024,High,5
4189,Data Analyst,MNC,Finance,Germany,Remote,Mid,1,Master,0,0,0,1,1,192515,12,2024,Low,4
4190,Data Engineer,Startup,Technology,USA,Remote,Mid,3,Master,1,0,1,0,1,106096,3,2022,High,9
4191,Data Scientist,Enterprise,Retail,USA,Hybrid,Senior,14,Master,1,0,0,1,0,139249,2,2022,Medium,3
4192,Machine Learning Engineer,Startup,Finance,USA,Remote,Senior,12,Master,0,0,0,0,1,185006,9,2024,Low,5
4193,Data Engineer,Medium,Retail,UK,Remote,Senior,7,PhD,0,1,1,1,1,199693,5,2020,Medium,4
4194,Data Analyst,Medium,E-commerce,Germany,Remote,Entry,8,Bachelor,1,0,0,1,0,145051,8,2020,Medium,5
4195,Machine Learning Engineer,Startup,Technology,UK,Remote,Entry,4,PhD,0,0,0,1,0,98591,10,2026,High,6
4196,Business Analyst,MNC,Technology,Australia,Hybrid,Senior,5,Master,0,1,1,1,0,81503,5,2026,Low,3
4197,Machine Learning Engineer,Startup,Healthcare,USA,Onsite,Entry,9,PhD,0,1,1,1,1,170778,6,2024,Low,2
4198,Business Analyst,Startup,Education,UK,Onsite,Entry,11,Bachelor,1,0,0,0,1,192981,12,2021,Low,8
4199,Data Engineer,MNC,Technology,India,Onsite,Mid,6,PhD,1,0,0,0,0,122474,2,2020,High,5
4200,Business Analyst,MNC,Finance,UK,Hybrid,Mid,6,Master,0,1,0,1,1,191008,11,2020,Medium,1
4201,Data Engineer,MNC,Finance,Canada,Remote,Mid,14,Bachelor,1,1,1,1,0,105206,1,2020,High,4
4202,Data Engineer,Medium,Finance,Australia,Hybrid,Senior,2,PhD,0,1,0,0,0,160474,2,2023,Medium,5
4203,Data Engineer,Startup,E-commerce,USA,Hybrid,Mid,12,Bachelor,1,1,1,0,0,79324,2,2023,High,6
4204,Data Engineer,Enterprise,Technology,USA,Hybrid,Mid,1,PhD,0,1,1,1,1,157084,9,2022,Low,5
4205,Data Engineer,MNC,Technology,Singapore,Onsite,Entry,9,Bachelor,1,0,0,1,0,90984,7,2020,High,5
4206,Machine Learning Engineer,MNC,Finance,Australia,Remote,Mid,7,Master,1,1,1,1,0,111332,5,2023,High,9
4207,Data Engineer,Startup,Healthcare,Australia,Onsite,Entry,8,Master,1,0,0,0,0,64890,9,2020,Medium,9
4208,Machine Learning Engineer,Enterprise,Healthcare,Germany,Hybrid,Mid,10,Bachelor,0,0,0,0,1,196731,8,2020,High,6
4209,Data Engineer,Startup,Technology,India,Hybrid,Senior,7,PhD,0,0,1,1,0,183075,10,2026,High,4
4210,Business Analyst,Startup,Technology,Singapore,Onsite,Senior,7,Master,1,1,0,1,0,122055,7,2025,Low,9
